ROWNUM|ACCOUNTID|MERCHANT_NAME|MERCHANT_CATEGORY_CODE|MERCHANT_CATEGORY_DESC|MERCHANT_COUNTRY|POST_DATE|TRANSACTION_DATE|TRANSACTION_TYPE|CREDIT_DEBIT|CREDIT_LIMIT|AMOUNT|BALANCE|CREDITCARDNUMBER|CC_TYPE|USE_CASE|CUST_NAME|NUM_CCS|CUST_CITY|CUST_STATE|CUST_ZIP|CUST_COUNTRY|TRANS_DETAIL
58_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-03|2015-05-02|Online Transfer|C|9000|6|29|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
59_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-05|2015-05-04|ATM Payment|C|9000|24|53|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
60_2016-02-01 22:08:53|10786210|West Bell|2791|Typesetting Plate Making and Related Services|GI|2015-05-08|2015-05-07|Interest Charge|D|9000|17|36|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
61_2016-02-01 22:08:53|10786210|Provider Net Adventure|3269|Airlines|LA|2015-05-11|2015-05-10|Fee|D|9000|36|0|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
62_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-13|2015-05-12|Cash Payment|C|9000|2984|2984|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
63_2016-02-01 22:08:53|10786210|Hill Signal|3249|Airlines|US|2015-05-16|2015-05-15|Refund|D|9000|2056|928|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
64_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-18|2015-05-17|e-Check Check|C|9000|71|999|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
65_2016-02-01 22:08:53|10786210|Advanced Hardware Consulting|3139|Airlines|VI|2015-05-20|2015-05-19|Penalty|D|9000|667|332|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
66_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-22|2015-05-21|ATM Payment|C|9000|238|570|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
67_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-23|2015-05-22|Cash Payment|C|9000|53|623|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
68_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-25|2015-05-24|Wire Payment|C|9000|442|1065|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
69_2016-02-01 22:08:53|10786210|Electronic Atlantic Hardware|3046|Airlines|GR|2015-05-27|2015-05-26|Refund|D|9000|124|941|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
70_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-05-28|2015-05-27|Paper Check|C|9000|877|1818|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
71_2016-02-01 22:08:53|10786210|Research Analysis Pacific|3037|Airlines|GD|2015-05-31|2015-05-30|Purchase|D|9000|1457|361|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
72_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-06-03|2015-06-02|Wire Payment|C|9000|74|435|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
73_2016-02-01 22:08:53|10786210|Electronic Electronic|3753|Hotels/Motels/Inns/Resorts|US|2015-06-04|2015-06-03|Fee|D|9000|354|81|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
74_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-06-06|2015-06-05|Online Transfer|C|9000|51|132|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
75_2016-02-01 22:08:53|10786210|Adventure Architecture|5965|Direct Marketing   Combination Catalog and Retail Merchant|US|2015-06-08|2015-06-07|Refund|D|9000|62|70|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
76_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-06-10|2015-06-09|ACH Payment|C|9000|68|138|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
77_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-06-13|2015-06-12|e-Check Check|C|9000|27|165|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
78_2016-02-01 22:08:53|10786210|Vision Source Interactive|3230|Airlines|US|2015-06-15|2015-06-14|Purchase|D|9000|78|87|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
79_2016-02-01 22:08:53|10786210|Systems Direct|3750|Hotels/Motels/Inns/Resorts|VU|2015-06-17|2015-06-16|Purchase|D|9000|11|76|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
80_2016-02-01 22:08:53|10786210|East Digital|5943|Stationery Stores Office and School Supply Stores|US|2015-06-18|2015-06-17|Penalty|D|9000|2|74|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
81_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-06-21|2015-06-20|Wire Payment|C|9000|6|80|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
82_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-06-24|2015-06-23|Wire Payment|C|9000|2|82|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
83_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-06-25|2015-06-24|Paper Check|C|9000|79|161|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
84_2016-02-01 22:08:53|10786210|Building Digital Digital|8641|Civic Social Fraternal Associations|PY|2015-06-27|2015-06-26|Purchase|D|9000|159|2|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
85_2016-02-01 22:08:53|10786210|Vision Studio Omega|7261|Funeral Services Crematories|GU|2015-06-29|2015-06-28|Fee|D|9000|1|1|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
86_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-07-02|2015-07-01|Paper Check|C|9000|1|2|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
87_2016-02-01 22:08:53|10786210|Architecture Systems General|3698|Hotels/Motels/Inns/Resorts|US|2015-07-05|2015-07-04|Purchase|D|9000|2|0|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
88_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-07-07|2015-07-06|Paper Check|C|9000|1186|1186|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
89_2016-02-01 22:08:53|10786210|Vision Speed|3086|Airlines|LS|2015-07-10|2015-07-09|Purchase|D|9000|661|525|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
90_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-07-11|2015-07-10|ATM Payment|C|9000|266|791|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
91_2016-02-01 22:08:53|10786210|Speed Solutions Building|7277|Counseling Services|IR|2015-07-12|2015-07-11|Purchase|D|9000|521|270|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
92_2016-02-01 22:08:53|10786210|Net Power Advanced|3440|Car Rental|CL|2015-07-14|2015-07-13|Refund|D|9000|239|31|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
93_2016-02-01 22:08:53|10786210|Interactive Power Electronics|3062|Airlines|GW|2015-07-15|2015-07-14|Refund|D|9000|27|4|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
94_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-07-17|2015-07-16|Wire Payment|C|9000|1|5|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
95_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-07-19|2015-07-18|Cash Payment|C|9000|2|7|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
96_2016-02-01 22:08:53|10786210|Omega South Vision|3058|Airlines|VA|2015-07-22|2015-07-21|Interest Charge|D|9000|2|5|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
97_2016-02-01 22:08:53|10786210|Interactive Vision|3019|Airlines|DM|2015-07-25|2015-07-24|Fee|D|9000|5|0|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
98_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-07-27|2015-07-26|e-Check Check|C|9000|1187|1187|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
99_2016-02-01 22:08:53|10786210|Signal Building Graphics|3086|Airlines|US|2015-07-30|2015-07-29|Interest Charge|D|9000|950|237|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
100_2016-02-01 22:08:53|10786210|Direct Internet|3577|Hotels/Motels/Inns/Resorts|AG|2015-08-02|2015-08-01|Penalty|D|9000|88|149|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
101_2016-02-01 22:08:53|10786210|East Vision Advanced|3263|Airlines|US|2015-08-05|2015-08-04|Penalty|D|9000|63|86|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
102_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-08-08|2015-08-07|Wire Payment|C|9000|75|161|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
103_2016-02-01 22:08:53|10786210|Software Provider Architecture|3269|Airlines|PH|2015-08-09|2015-08-08|Penalty|D|9000|70|91|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
104_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-08-11|2015-08-10|Wire Payment|C|9000|27|118|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
105_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-08-12|2015-08-11|Cash Payment|C|9000|105|223|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
106_2016-02-01 22:08:53|10786210|Adventure Signal|5995|Pet Shops Pet Food and Supplies|NO|2015-08-13|2015-08-12|Interest Charge|D|9000|66|157|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
107_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-08-16|2015-08-15|Cash Payment|C|9000|20|177|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
108_2016-02-01 22:08:53|10786210|Resource Adventure|3019|Airlines|US|2015-08-19|2015-08-18|Interest Charge|D|9000|95|82|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
109_2016-02-01 22:08:53|10786210|Future General Construction|3757|Hotels/Motels/Inns/Resorts|KM|2015-08-20|2015-08-19|Refund|D|9000|35|47|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
110_2016-02-01 22:08:53|10786210|Payment|1111|Customer Payment|US|2015-08-23|2015-08-22|Online Transfer|C|9000|24|71|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
111_2016-02-01 22:08:53|10786210|Frontier Analysis|3122|Airlines|US|2015-08-24|2015-08-23|Purchase|D|9000|27|44|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
112_2016-02-01 22:08:53|10786210|Customer Payment|1111|Customer Payment|US|2015-08-25|2015-08-24|e-Check Check|C|9000|8956|9000|29032153408895999|mastercard|Use Case 5 - Green|Aili Morar|2|PFLUGERVILLE|TX|78660|US|
0_2016-02-01 22:08:53|10786149|Galaxy Future Innovation|3607|Hotels/Motels/Inns/Resorts|US|2015-01-03|2015-01-02|Refund|D|6000|5409|591|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
1_2016-02-01 22:08:53|10786149|North Telecom|3399|Car Rental|US|2015-01-05|2015-01-04|Purchase|D|6000|549|42|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
2_2016-02-01 22:08:53|10786149|Future Net People|3222|Airlines|US|2015-01-08|2015-01-07|Purchase|D|6000|11|31|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
3_2016-02-01 22:08:53|10786149|Alpha Power General|3510|Hotels/Motels/Inns/Resorts|US|2015-01-10|2015-01-09|Purchase|D|6000|8|23|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
4_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-01-11|2015-01-10|ACH Payment|C|6000|1|24|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
5_2016-02-01 22:08:53|10786149|Technology East|3270|Airlines|US|2015-01-14|2015-01-13|Purchase|D|6000|5|19|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
6_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-01-15|2015-01-14|Reversal|C|6000|6|25|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
7_2016-02-01 22:08:53|10786149|Systems Analysis South|3032|Airlines|US|2015-01-17|2015-01-16|Purchase|D|6000|17|8|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
8_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-01-18|2015-01-17|Online Transfer|C|6000|7|15|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
9_2016-02-01 22:08:53|10786149|Speed Software Atlantic|3417|Car Rental|US|2015-01-19|2015-01-18|Purchase|D|6000|11|4|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
10_2016-02-01 22:08:53|10786149|Consulting Medicine Construction|3073|Airlines|US|2015-01-21|2015-01-20|Purchase|D|6000|4|0|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
11_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-01-22|2015-01-21|e-Check|C|6000|2285|2285|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
12_2016-02-01 22:08:53|10786149|Frontier Hardware Future|5521|Car & Truck Dealers (Used Only) Sales Service Repairs Parts and Leasing|US|2015-01-23|2015-01-22|Purchase|D|6000|1008|1277|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
13_2016-02-01 22:08:53|10786149|Architecture Galaxy Electronics|3037|Airlines|US|2015-01-25|2015-01-24|Purchase|D|6000|1205|72|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
14_2016-02-01 22:08:53|10786149|Galaxy Research Consulting|3183|Airlines|US|2015-01-28|2015-01-27|Purchase|D|6000|15|57|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
15_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-01-31|2015-01-30|ACH Payment|C|6000|37|94|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
16_2016-02-01 22:08:53|10786149|Atlantic West|3398|Car Rental|US|2015-02-01|2015-01-31|Refund|D|6000|40|54|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
17_2016-02-01 22:08:53|10786149|Electronic Application Max|3145|Airlines|US|2015-02-03|2015-02-02|Purchase|D|6000|32|22|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
18_2016-02-01 22:08:53|10786149|Innovation Design|3057|Airlines|US|2015-02-04|2015-02-03|Purchase|D|6000|12|10|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
19_2016-02-01 22:08:53|10786149|Atlantic Hill Universal|3425|Car Rental|US|2015-02-07|2015-02-06|Purchase|D|6000|6|4|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
20_2016-02-01 22:08:53|10786149|West Frontier|3246|Airlines|US|2015-02-10|2015-02-09|Purchase|D|6000|3|1|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
21_2016-02-01 22:08:53|10786149|Adventure Advanced Architecture|3054|Airlines|US|2015-02-13|2015-02-12|Penalty|D|6000|1|0|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
22_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-02-15|2015-02-14|Cash Payment|C|6000|2914|2914|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
23_2016-02-01 22:08:53|10786149|Atlantic Research Analysis|3000|Airlines|US|2015-02-18|2015-02-17|Penalty|D|6000|2426|488|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
24_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-02-19|2015-02-18|Award|C|6000|315|803|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
25_2016-02-01 22:08:53|10786149|Future Adventure Omega|3504|Hotels/Motels/Inns/Resorts|US|2015-02-21|2015-02-20|Purchase|D|6000|709|94|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
26_2016-02-01 22:08:53|10786149|Atlantic Digital Bell|3402|Car Rental|US|2015-02-22|2015-02-21|Purchase|D|6000|51|43|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
27_2016-02-01 22:08:53|10786149|Telecom Building Galaxy|5931|Used Merchandise and Secondhand Stores|US|2015-02-23|2015-02-22|Purchase|D|6000|26|17|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
28_2016-02-01 22:08:53|10786149|Alpha Net People|3612|Hotels/Motels/Inns/Resorts|US|2015-02-24|2015-02-23|Purchase|D|6000|8|9|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
29_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-02-26|2015-02-25|ATM Payment|C|6000|2|11|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
30_2016-02-01 22:08:53|10786149|Net Power Research|3369|Car Rental|US|2015-02-28|2015-02-27|Purchase|D|6000|8|3|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
31_2016-02-01 22:08:53|10786149|Innovation Analysis|7032|Sporting/Recreation Camps|US|2015-03-02|2015-03-01|Purchase|D|6000|1|2|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
32_2016-02-01 22:08:53|10786149|Studio Systems|4816|Computer Network Services|US|2015-03-05|2015-03-04|Purchase|D|6000|2|0|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
33_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-03-07|2015-03-06|Cash Payment|C|6000|645|645|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
34_2016-02-01 22:08:53|10786149|Atlantic Technology Vision|3123|Airlines|US|2015-03-08|2015-03-07|Purchase|D|6000|268|377|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
35_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-03-10|2015-03-09|Cash Payment|C|6000|47|424|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
36_2016-02-01 22:08:53|10786149|Systems North Vision|5947|Gift Card Novelty and Souvenir Shops|US|2015-03-11|2015-03-10|Purchase|D|6000|364|60|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
37_2016-02-01 22:08:53|10786149|Network Design Bell|3539|Hotels/Motels/Inns/Resorts|US|2015-03-13|2015-03-12|Purchase|D|6000|51|9|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
38_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-03-14|2015-03-13|ACH Payment|C|6000|3|12|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
39_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-03-15|2015-03-14|Online Transfer|C|6000|8|20|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
40_2016-02-01 22:08:53|10786149|Contract Electronic|3521|Hotels/Motels/Inns/Resorts|US|2015-03-17|2015-03-16|Purchase|D|6000|13|7|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
41_2016-02-01 22:08:53|10786149|West Net Omega|9223|Bail and Bond Payments|US|2015-03-18|2015-03-17|Purchase|D|6000|3|4|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
42_2016-02-01 22:08:53|10786149|Software Digital|3053|Airlines|US|2015-03-19|2015-03-18|Purchase|D|6000|2|2|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
43_2016-02-01 22:08:53|10786149|Interactive Future|3207|Airlines|US|2015-03-20|2015-03-19|Purchase|D|6000|2|0|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
44_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-03-21|2015-03-20|Wire Payment|C|6000|1950|1950|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
45_2016-02-01 22:08:53|10786149|General Max|3227|Airlines|US|2015-03-24|2015-03-23|Purchase|D|6000|233|1717|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
46_2016-02-01 22:08:53|10786149|Omega Design|3426|Car Rental|US|2015-03-26|2015-03-25|Interest Charge|D|6000|1477|240|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
47_2016-02-01 22:08:53|10786149|Payment|1111|Customer Payment|US|2015-03-27|2015-03-26|Paper Check|C|6000|172|412|31232153408866844|mastercard|Use Case 11 - Green|Ms. Roxane Effertz|2|PLYMOUTH|MA|2360|US|
